Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Car_Age
4682,Maruti Wagon R AMT VXI,Mumbai,2016,9000,First,20.51,998.0,67.0,5.0,4.25,False,True,False,False,True,False,9
4686,Maruti Baleno Zeta 1.2,Delhi,2016,21000,First,21.4,1197.0,83.1,5.0,6.21,False,True,True,False,True,True,9
4693,Maruti Swift VDI,Mumbai,2013,35000,First,22.9,1248.0,74.0,5.0,4.65,False,False,True,False,False,True,12
4695,Toyota Etios Cross 1.4L VD,Bangalore,2014,57464,First,23.59,1364.0,67.06,5.0,5.75,False,False,True,False,False,True,11
4705,Maruti Alto 800 VXI,Coimbatore,2016,18043,First,22.74,796.0,47.3,5.0,4.12,False,True,True,False,True,True,9
4713,Ford Fiesta 1.5 TDCi Titanium,Hyderabad,2014,122800,First,25.01,1498.0,89.75,5.0,5.65,False,False,True,False,False,True,11
4715,Maruti Swift Dzire VDI,Ahmedabad,2015,69000,First,26.59,1248.0,74.0,5.0,5.9,False,False,True,False,False,True,10
4716,Toyota Etios VXD,Pune,2015,65000,Second,23.59,1364.0,67.04,5.0,5.0,False,False,True,False,False,True,10
4721,Maruti Alto 800 LXI,Pune,2013,30000,First,22.74,796.0,47.3,5.0,2.5,False,True,True,False,True,True,12
4723,Ford Ecosport 1.5 DV5 MT Titanium Optional,Jaipur,2013,92250,Second,22.7,1498.0,89.84,5.0,5.75,False,False,True,False,False,True,12
4724,Hyundai Xcent 1.2 VTVT E,Pune,2018,40000,First,20.14,1197.0,81.86,5.0,5.0,False,True,True,False,True,True,7
4734,Volkswagen Vento 1.5 TDI Highline,Chennai,2011,121311,First,20.64,1498.0,108.5,5.0,2.9,False,False,True,False,False,True,14
4739,Maruti Ertiga SHVS VDI,Hyderabad,2017,17400,First,24.52,1248.0,88.5,7.0,9.75,False,False,True,False,False,True,8
4740,Honda Amaze S i-Dtech,Bangalore,2013,61510,First,25.8,1498.0,98.6,5.0,4.75,False,False,True,False,False,True,12
4742,Mini Cooper Countryman D,Bangalore,2014,35165,Second,23.8,1998.0,112.0,5.0,22.0,False,False,False,False,False,False,11
4748,Tata Tiago 1.2 Revotron XT Option,Coimbatore,2019,16698,First,23.84,1199.0,84.0,5.0,5.85,False,True,True,False,True,True,6
4749,Maruti Baleno Zeta 1.2,Ahmedabad,2016,30965,First,21.4,1197.0,83.1,5.0,6.25,False,True,True,False,True,True,9
4754,Maruti Alto 800 LXI,Kochi,2015,21652,First,22.74,796.0,47.3,5.0,3.01,False,True,True,False,True,True,10
4760,Maruti Ciaz 1.3 Alpha,Kochi,2018,39023,First,28.09,1248.0,88.5,5.0,9.48,False,False,True,False,False,True,7
4763,Maruti Ciaz VDi Plus SHVS,Kolkata,2015,34400,First,28.09,1248.0,88.5,5.0,5.5,False,False,True,False,False,True,10
4764,Hyundai EON D Lite Plus,Coimbatore,2016,64624,First,21.1,814.0,55.2,5.0,3.71,False,True,True,False,True,True,9
4766,Volkswagen Vento Diesel Highline,Chennai,2012,55000,First,20.54,1598.0,103.6,5.0,4.9,False,False,True,False,False,True,13
4772,Maruti Swift VDI,Kolkata,2014,47000,First,22.9,1248.0,74.0,5.0,3.9,False,False,True,False,False,True,11
4780,Hyundai Creta 1.6 SX Option Diesel,Bangalore,2016,93000,First,20.5,1582.0,126.2,5.0,10.8,False,False,True,False,False,True,9
4782,Audi A3 35 TDI Premium,Mumbai,2016,20003,First,20.38,1968.0,143.0,5.0,19.25,False,False,False,False,False,False,9
4793,Maruti Ciaz VDi Plus,Chennai,2015,90000,First,26.21,1248.0,88.5,5.0,6.5,False,False,True,False,False,True,10
4794,Maruti Vitara Brezza VDi Option,Hyderabad,2018,11000,First,24.3,1248.0,88.5,5.0,9.4,False,False,True,False,False,True,7
4795,BMW 3 Series Luxury Line,Kochi,2018,21936,First,21.76,1995.0,190.0,5.0,37.92,False,False,False,False,False,False,7
4802,Hyundai i10 Magna,Mumbai,2011,41000,First,20.36,1197.0,78.9,5.0,2.65,False,True,True,False,True,True,14
4803,Hyundai Verna 1.6 SX CRDi (O),Jaipur,2013,69573,Second,22.32,1582.0,126.32,5.0,5.85,False,False,True,False,False,True,12
4808,Maruti Swift VDI,Pune,2012,94868,First,22.9,1248.0,74.0,5.0,4.5,False,False,True,False,False,True,13
4815,Volkswagen Vento Diesel Comfortline,Pune,2012,75000,Third,20.54,1598.0,103.6,5.0,3.5,False,False,True,False,False,True,13
4817,Hyundai Elantra CRDi SX,Coimbatore,2019,41871,First,22.7,1582.0,126.2,5.0,15.57,False,False,True,False,False,True,6
4819,Datsun redi-GO T,Kolkata,2016,15000,First,22.7,799.0,53.64,5.0,2.25,False,True,True,False,True,True,9
4824,Datsun GO Plus A,Pune,2016,35000,First,20.62,1198.0,67.0,7.0,3.1,False,True,True,False,True,True,9
4826,Maruti Alto K10 VXI,Kochi,2015,23876,First,24.07,998.0,67.1,5.0,3.46,False,True,True,False,True,True,10
4829,Honda Amaze S i-Dtech,Pune,2014,71000,Second,25.8,1498.0,98.6,5.0,4.5,False,False,True,False,False,True,11
4831,Maruti Swift VDI,Kolkata,2014,25000,First,22.9,1248.0,74.0,5.0,3.95,False,False,True,False,False,True,11
4832,Skoda Rapid 1.6 TDI Ambition,Hyderabad,2012,180000,First,20.5,1598.0,103.5,5.0,3.65,False,False,True,False,False,True,13
4835,Nissan Sunny 2011-2014 Diesel XL,Hyderabad,2012,117777,First,21.64,1461.0,84.8,5.0,4.75,False,False,True,False,False,True,13
4837,Hyundai EON Sportz,Kochi,2017,46897,First,21.1,814.0,55.2,5.0,3.61,False,True,True,False,True,True,8
4841,BMW 3 Series 320d,Hyderabad,2011,89000,First,22.69,1995.0,190.0,5.0,13.95,False,False,False,False,False,False,14
4843,Maruti Celerio LXI,Hyderabad,2014,58470,First,23.1,998.0,67.04,5.0,3.9,False,True,True,False,True,True,11
4844,Maruti Wagon R VXI 1.2,Kolkata,2014,37000,First,21.5,1197.0,81.8,5.0,2.8,False,True,True,False,True,True,11
4845,Maruti Ciaz ZDi Plus,Mumbai,2016,29000,First,26.21,1248.0,88.5,5.0,8.75,False,False,True,False,False,True,9
4849,Honda City i DTEC V,Delhi,2014,66500,First,26.0,1498.0,98.6,5.0,5.7,False,False,True,False,False,True,11
4853,Maruti Swift VXI BSIV,Ahmedabad,2015,36100,First,20.4,1197.0,81.8,5.0,4.5,False,True,True,False,True,True,10
4857,Hyundai EON Era Plus,Jaipur,2015,54680,First,21.1,814.0,55.2,5.0,2.5,False,True,True,False,True,True,10
4860,Maruti Alto K10 2010-2014 VXI,Hyderabad,2013,30131,First,20.92,998.0,67.1,5.0,2.65,False,True,True,False,True,True,12
4861,Maruti Alto 800 2016-2019 VXI,Hyderabad,2017,2530,First,24.7,796.0,47.3,5.0,3.3,False,True,True,False,True,True,8
4863,Hyundai Santro D Lite,Chennai,2001,140000,Third,20.3,1086.0,68.0,5.0,0.7,False,True,True,False,True,True,24
4864,Hyundai Xcent 1.1 CRDi S,Kochi,2017,32257,First,24.4,1120.0,71.0,5.0,6.83,False,False,True,False,False,True,8
4865,Honda Amaze S i-Dtech,Kochi,2016,46983,First,25.8,1498.0,98.6,5.0,5.77,False,False,True,False,False,True,9
4873,Maruti Baleno Alpha,Chennai,2016,16000,First,21.4,1197.0,83.1,5.0,6.95,False,True,True,False,True,True,9
4874,Hyundai Xcent 1.1 CRDi Base,Kolkata,2017,82000,First,24.4,1120.0,71.0,5.0,3.45,False,False,True,False,False,True,8
4880,Maruti Wagon R LXI,Kochi,2014,52431,First,22.5,998.0,67.04,5.0,3.01,False,True,True,False,True,True,11
4881,Hyundai i20 Sportz 1.4 CRDi,Bangalore,2012,68000,First,21.9,1396.0,88.76,5.0,4.4,False,False,True,False,False,True,13
4883,Hyundai i10 Sportz,Coimbatore,2014,31446,First,20.36,1197.0,78.9,5.0,4.66,False,True,True,False,True,True,11
4887,Maruti Vitara Brezza ZDi Plus,Kochi,2018,57078,First,24.3,1248.0,88.5,5.0,10.19,False,False,True,False,False,True,7
4888,Honda Amaze S i-Dtech,Kochi,2016,47471,First,25.8,1498.0,98.6,5.0,5.25,False,False,True,False,False,True,9
4890,Hyundai i20 Sportz Diesel,Ahmedabad,2010,62000,First,23.0,1396.0,90.0,5.0,2.7,False,False,True,False,False,True,15
4892,Maruti Swift Dzire VDI,Hyderabad,2014,81768,First,26.59,1248.0,74.0,5.0,5.69,False,False,True,False,False,True,11
4894,Maruti Baleno Alpha Diesel,Hyderabad,2017,24000,First,27.39,1248.0,74.0,5.0,8.4,False,False,True,False,False,True,8
4895,Chevrolet Beat Diesel,Hyderabad,2012,72921,First,25.44,936.0,57.6,5.0,2.5,False,False,True,False,False,True,13
4898,Maruti Celerio VXI AT,Pune,2016,36789,First,23.1,998.0,67.04,5.0,4.25,False,True,False,False,True,False,9
4902,Maruti Baleno Alpha CVT,Mumbai,2018,3000,First,21.4,1197.0,83.1,5.0,8.85,False,True,False,False,True,False,7
4903,Hyundai EON Sportz,Coimbatore,2014,14799,First,21.1,814.0,55.2,5.0,4.14,False,True,True,False,True,True,11
4905,Hyundai i20 1.4 CRDi Sportz,Hyderabad,2015,68525,First,23.0,1396.0,90.0,5.0,7.0,False,False,True,False,False,True,10
4908,Maruti SX4 ZDI,Kochi,2012,77407,Second,21.5,1248.0,88.8,5.0,3.53,False,False,True,False,False,True,13
4910,Volkswagen Vento Diesel Highline,Delhi,2013,75000,First,20.54,1598.0,103.6,5.0,4.5,False,False,True,False,False,True,12
4913,Hyundai Xcent 1.1 CRDi SX,Mumbai,2014,58000,Second,24.4,1120.0,71.0,5.0,3.99,False,False,True,False,False,True,11
4927,Skoda Rapid 1.6 TDI Active,Mumbai,2013,45000,First,20.5,1598.0,103.5,5.0,3.65,False,False,True,False,False,True,12
4928,Maruti Swift Dzire VDI,Jaipur,2015,58000,First,23.4,1248.0,74.0,5.0,5.25,False,False,True,False,False,True,10
4930,Hyundai Grand i10 CRDi Sportz,Coimbatore,2017,60993,First,24.0,1120.0,70.0,5.0,5.21,False,False,True,False,False,True,8
4932,Hyundai Grand i10 CRDi Sportz,Kochi,2014,51134,First,24.0,1120.0,70.0,5.0,4.72,False,False,True,False,False,True,11
4934,Maruti Dzire AMT VDI,Coimbatore,2018,25082,First,28.4,1248.0,73.75,5.0,8.37,False,False,False,False,False,False,7
4937,Honda Jazz 1.5 V i DTEC,Pune,2015,97000,First,27.3,1498.0,98.6,5.0,6.4,False,False,True,False,False,True,10
4941,Chevrolet Beat Diesel LT,Hyderabad,2012,61250,First,25.44,936.0,57.6,5.0,2.7,False,False,True,False,False,True,13
4944,Maruti Swift Dzire VDI,Pune,2014,197000,First,23.4,1248.0,74.0,5.0,5.0,False,False,True,False,False,True,11
4946,Maruti Swift VDI,Jaipur,2012,160000,Second,22.9,1248.0,74.0,5.0,3.9,False,False,True,False,False,True,13
4950,Ford Aspire Titanium Diesel,Kolkata,2017,60048,First,26.1,1498.0,99.0,5.0,6.0,False,False,True,False,False,True,8
4951,Hyundai i10 Sportz,Mumbai,2009,48000,First,20.36,1197.0,78.9,5.0,2.11,False,True,True,False,True,True,16
4955,Maruti Swift VXI BSIV,Bangalore,2006,80010,Second,20.4,1197.0,81.8,5.0,2.85,False,True,True,False,True,True,19
4958,Maruti Alto 800 VXI,Jaipur,2014,45700,Second,22.74,796.0,47.3,5.0,2.42,False,True,True,False,True,True,11
4961,Maruti Dzire AMT ZXI Plus,Coimbatore,2019,8018,First,22.0,1197.0,81.8,5.0,8.3,False,True,False,False,True,False,6
4965,Tata Nano STD SE,Jaipur,2012,80000,Second,25.4,624.0,37.5,4.0,0.53,False,True,True,False,True,True,13
4968,Tata Tiago AMT 1.2 Revotron XZA,Pune,2018,2000,First,23.84,1199.0,83.83,5.0,5.0,False,True,False,False,True,False,7
4971,Toyota Corolla Altis D-4D GL,Mumbai,2014,74219,First,21.43,1364.0,87.2,5.0,10.75,False,False,True,False,False,True,11
4973,Hyundai Verna CRDi 1.6 SX Option,Hyderabad,2008,109606,First,22.0,1582.0,126.2,5.0,2.9,False,False,True,False,False,True,17
4974,Maruti Swift Dzire VDI Optional,Kolkata,2015,36000,First,26.59,1248.0,74.0,5.0,4.7,False,False,True,False,False,True,10
4975,Maruti Ciaz ZXi,Coimbatore,2016,41810,First,20.73,1373.0,91.1,5.0,7.11,False,True,True,False,True,True,9
4976,Ford Ecosport 1.5 DV5 MT Titanium,Jaipur,2014,93321,First,22.7,1498.0,89.84,5.0,6.25,False,False,True,False,False,True,11
4977,Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,81000,First,20.92,998.0,67.1,5.0,2.2,False,True,True,False,True,True,14
4984,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2019,24864,First,20.5,1582.0,126.2,5.0,16.27,False,False,True,False,False,True,6
4986,Honda Amaze VX i-DTEC,Kolkata,2013,38001,First,25.8,1498.0,98.6,5.0,3.9,False,False,True,False,False,True,12
4989,Audi A3 35 TDI Premium Plus,Mumbai,2016,39000,First,20.38,1968.0,143.0,5.0,18.9,False,False,False,False,False,False,9
4990,Maruti Swift Dzire VDI,Pune,2015,131000,First,26.59,1248.0,74.0,5.0,3.6,False,False,True,False,False,True,10
4991,Maruti Swift Dzire VDI,Kolkata,2015,43000,First,26.59,1248.0,74.0,5.0,5.5,False,False,True,False,False,True,10
4998,Volkswagen Polo 1.5 TDI Comfortline,Jaipur,2015,66000,First,20.14,1498.0,88.0,5.0,4.91,False,False,True,False,False,True,10
5000,Toyota Etios Liva GD SP,Hyderabad,2015,69189,First,23.59,1364.0,67.06,5.0,5.3,False,False,True,False,False,True,10
5007,Maruti Swift VDI BSIV,Chennai,2013,87192,First,25.2,1248.0,74.0,5.0,4.35,False,False,True,False,False,True,12
5008,Hyundai Grand i10 CRDi SportZ Edition,Delhi,2014,58000,First,24.0,1120.0,70.0,5.0,3.25,False,False,True,False,False,True,11
5012,Maruti Baleno Alpha 1.3,Kochi,2018,42243,First,27.39,1248.0,74.0,5.0,7.48,False,False,True,False,False,True,7
5013,Hyundai Grand i10 CRDi Sportz,Jaipur,2016,57824,First,24.0,1120.0,70.0,5.0,5.5,False,False,True,False,False,True,9
5018,Honda Jazz VX Diesel,Hyderabad,2017,17151,First,27.3,1498.0,98.6,5.0,8.4,False,False,True,False,False,True,8
5019,Maruti Vitara Brezza LDi Option,Pune,2016,31001,First,24.3,1248.0,88.5,5.0,7.25,False,False,True,False,False,True,9
5020,Maruti Swift Dzire VDI,Kolkata,2014,42109,First,23.4,1248.0,74.0,5.0,4.25,False,False,True,False,False,True,11
5021,Skoda Rapid 1.5 TDI AT Elegance,Delhi,2015,55000,Second,21.66,1498.0,103.52,5.0,5.7,False,False,False,False,False,False,10
5023,Maruti Alto 800 LXI,Hyderabad,2013,30852,First,22.74,796.0,47.3,5.0,2.49,False,True,True,False,True,True,12
5025,Honda City i DTEC SV,Delhi,2015,65000,First,26.0,1498.0,98.6,5.0,5.95,False,False,True,False,False,True,10
5026,Maruti Swift Dzire LDI,Delhi,2013,72000,First,23.4,1248.0,74.0,5.0,2.69,False,False,True,False,False,True,12
5030,Maruti Vitara Brezza LDi,Kochi,2018,32539,First,24.3,1248.0,88.5,5.0,8.39,False,False,True,False,False,True,7
5032,Hyundai i20 Active 1.4 SX,Hyderabad,2016,62679,First,21.19,1396.0,88.73,5.0,6.95,False,False,True,False,False,True,9
5037,Hyundai i10 Sportz 1.2,Kolkata,2015,18000,First,20.36,1197.0,78.9,5.0,2.85,False,True,True,False,True,True,10
5041,Maruti Swift Dzire ZDI,Kolkata,2017,14000,First,26.59,1248.0,74.0,5.0,7.5,False,False,True,False,False,True,8
5047,Maruti Swift ZDi,Chennai,2012,58133,First,22.9,1248.0,74.0,5.0,4.8,False,False,True,False,False,True,13
5050,Tata Nano Twist XT,Ahmedabad,2014,18050,Second,25.4,624.0,37.5,4.0,1.0,False,True,True,False,True,True,11
5052,Maruti Celerio ZDi,Ahmedabad,2015,42000,First,27.62,793.0,47.0,5.0,3.6,False,False,True,False,False,True,10
5054,Maruti Celerio ZDi,Ahmedabad,2015,42150,First,27.62,793.0,47.0,5.0,3.6,False,False,True,False,False,True,10
5055,Hyundai EON Era Plus,Pune,2015,30158,First,21.1,814.0,55.2,5.0,3.05,False,True,True,False,True,True,10
5056,Ford Fiesta Diesel Trend,Bangalore,2011,47000,Second,23.5,1498.0,90.0,5.0,6.0,False,False,True,False,False,True,14
5059,Maruti Vitara Brezza ZDi,Coimbatore,2017,58829,First,24.3,1248.0,88.5,5.0,9.05,False,False,True,False,False,True,8
5062,Maruti Celerio LXI MT,Kolkata,2018,30000,First,23.1,998.0,67.04,5.0,3.75,False,True,True,False,True,True,7
5064,Ford Ecosport 1.5 DV5 MT Titanium,Kochi,2016,31826,First,22.7,1498.0,89.84,5.0,8.24,False,False,True,False,False,True,9
5071,Hyundai i10 Magna 1.2,Chennai,2012,55231,Second,20.36,1197.0,78.9,5.0,2.78,False,True,True,False,True,True,13
5076,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2013,45000,First,22.07,1199.0,73.9,5.0,3.25,False,False,True,False,False,True,12
5078,Maruti Vitara Brezza ZDi,Coimbatore,2017,21789,First,24.3,1248.0,88.5,5.0,9.88,False,False,True,False,False,True,8
5081,Nissan Sunny 2011-2014 Diesel XL,Kochi,2014,51553,First,21.64,1461.0,84.8,5.0,5.98,False,False,True,False,False,True,11
5084,Hyundai Verna 1.6 SX,Kochi,2015,60519,First,22.32,1582.0,126.32,5.0,6.24,False,False,True,False,False,True,10
5086,Maruti Dzire VDI,Hyderabad,2013,68434,First,28.4,1248.0,73.75,5.0,5.5,False,False,True,False,False,True,12
5087,Maruti Alto K10 VXI,Pune,2014,17000,First,24.07,998.0,67.1,5.0,2.1,False,True,True,False,True,True,11
5090,Hyundai Verna CRDi 1.6 SX Option,Mumbai,2013,79225,First,22.0,1582.0,126.2,5.0,5.5,False,False,True,False,False,True,12
5092,Maruti Swift VXI BSIV,Hyderabad,2014,61922,First,20.4,1197.0,81.8,5.0,5.3,False,True,True,False,True,True,11
5093,Hyundai Verna 1.6 CRDi S,Chennai,2015,85000,First,23.9,1582.0,126.2,5.0,6.3,False,False,True,False,False,True,10
5098,Maruti Alto 800 2016-2019 LXI,Delhi,2016,35000,First,24.7,796.0,47.3,5.0,2.65,False,True,True,False,True,True,9
5099,Maruti Alto K10 2010-2014 VXI,Coimbatore,2012,65349,First,20.92,998.0,67.1,5.0,2.81,False,True,True,False,True,True,13
5102,Maruti Wagon R VXI,Kochi,2019,31817,First,22.5,998.0,67.04,5.0,5.34,False,True,True,False,True,True,6
5103,Skoda Rapid 1.5 TDI Ambition,Hyderabad,2016,41000,First,21.14,1498.0,103.52,5.0,8.5,False,False,True,False,False,True,9
5108,Skoda Rapid 1.6 TDI Ambition,Bangalore,2012,72000,First,20.5,1598.0,103.5,5.0,4.6,False,False,True,False,False,True,13
5109,Hyundai Grand i10 CRDi Magna,Delhi,2015,63776,First,24.0,1120.0,70.0,5.0,3.96,False,False,True,False,False,True,10
5111,Tata Zest Quadrajet 1.3 75PS XE,Kolkata,2017,45000,First,22.95,1248.0,74.0,5.0,3.75,False,False,True,False,False,True,8
5112,Hyundai i20 Magna 1.4 CRDi,Jaipur,2015,55697,First,22.54,1396.0,88.73,5.0,5.5,False,False,True,False,False,True,10
5113,Skoda Rapid 1.6 TDI Elegance,Delhi,2012,62000,Second,20.5,1598.0,103.5,5.0,3.0,False,False,True,False,False,True,13
5116,Tata Indica V2 2001-2011 eLS,Hyderabad,2015,80500,First,25.0,1396.0,69.0,5.0,2.45,False,False,True,False,False,True,10
5126,Hyundai EON Magna Plus,Chennai,2012,45000,First,21.1,814.0,55.2,5.0,2.5,False,True,True,False,True,True,13
5131,Hyundai Verna 1.6 SX,Delhi,2011,67000,First,22.32,1582.0,126.32,5.0,3.8,False,False,True,False,False,True,14
5135,Honda Jazz VX Diesel,Chennai,2016,14980,First,27.3,1498.0,98.6,5.0,7.4,False,False,True,False,False,True,9
5136,Maruti Alto K10 VXI AGS,Jaipur,2017,18491,First,24.07,998.0,67.1,5.0,3.9,False,True,False,False,True,False,8
5138,Hyundai i20 Sportz 1.4 CRDi,Pune,2015,118211,First,22.54,1396.0,88.73,5.0,5.9,False,False,True,False,False,True,10
5139,Maruti SX4 S Cross DDiS 320 Zeta,Coimbatore,2016,63316,First,22.7,1598.0,118.0,5.0,9.58,False,False,True,False,False,True,9
5144,Hyundai i10 Sportz,Mumbai,2015,20000,First,20.36,1197.0,78.9,5.0,3.75,False,True,True,False,True,True,10
5151,Volkswagen Polo Diesel Comfortline 1.2L,Hyderabad,2012,107023,First,22.07,1199.0,73.9,5.0,3.9,False,False,True,False,False,True,13
5154,Maruti Celerio ZXI,Delhi,2014,21701,First,23.1,998.0,67.04,5.0,3.38,False,True,True,False,True,True,11
5157,Renault KWID RXT,Jaipur,2016,12500,First,25.17,799.0,53.3,5.0,2.75,False,True,True,False,True,True,9
5159,Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,2014,45800,First,22.7,1498.0,89.84,5.0,7.5,False,False,True,False,False,True,11
5162,Nissan Sunny 2011-2014 Diesel XL,Chennai,2012,150000,First,21.64,1461.0,84.8,5.0,3.5,False,False,True,False,False,True,13
5163,Maruti Swift VDI BSIV,Hyderabad,2014,89000,First,25.2,1248.0,74.0,5.0,5.85,False,False,True,False,False,True,11
5169,Volkswagen Polo Diesel Trendline 1.2L,Hyderabad,2012,72003,First,22.07,1199.0,73.9,5.0,3.9,False,False,True,False,False,True,13
5170,Ford Ecosport 1.5 DV5 MT Titanium Optional,Hyderabad,2014,135670,First,22.7,1498.0,89.84,5.0,6.55,False,False,True,False,False,True,11
5171,Honda City i DTEC VX,Kochi,2017,65850,First,25.1,1498.0,98.6,5.0,9.44,False,False,True,False,False,True,8
5174,Maruti Alto 800 2016-2019 VXI,Kolkata,2016,4000,First,24.7,796.0,47.3,5.0,3.0,False,True,True,False,True,True,9
5176,Hyundai EON D Lite Plus,Kochi,2016,29832,First,21.1,814.0,55.2,5.0,3.29,False,True,True,False,True,True,9
5177,Maruti Swift Dzire VDI,Chennai,2016,71156,First,26.59,1248.0,74.0,5.0,6.5,False,False,True,False,False,True,9
5188,Hyundai Verna CRDi 1.6 AT SX Plus,Bangalore,2012,79000,First,22.0,1582.0,126.2,5.0,5.25,False,False,False,False,False,False,13
5192,Maruti Swift LXI BSIV,Coimbatore,2008,50121,First,20.4,1197.0,83.11,5.0,3.41,False,True,True,False,True,True,17
5193,Hyundai Grand i10 CRDi Magna,Hyderabad,2014,79000,First,24.0,1120.0,70.0,5.0,4.15,False,False,True,False,False,True,11
5194,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2014,46000,Second,20.14,1498.0,88.8,5.0,5.9,False,False,True,False,False,True,11
5197,Maruti Alto K10 VXI AGS,Chennai,2015,25000,First,24.07,998.0,67.1,5.0,3.5,False,True,False,False,True,False,10
5198,Maruti Ertiga VDI,Pune,2014,71899,First,20.77,1248.0,88.76,7.0,7.25,False,False,True,False,False,True,11
5199,Maruti Celerio VXI AT,Mumbai,2016,7100,First,23.1,998.0,67.04,5.0,4.35,False,True,False,False,True,False,9
5200,Renault KWID Climber 1.0 AMT,Coimbatore,2018,38171,Second,22.5,999.0,67.0,5.0,4.99,False,True,False,False,True,False,7
5203,Volkswagen Polo Diesel Highline 1.2L,Chennai,2017,26969,First,22.07,1199.0,73.9,5.0,6.9,False,False,True,False,False,True,8
5205,Nissan Terrano XL Plus 85 PS,Kolkata,2014,40000,First,20.45,1461.0,83.8,5.0,5.75,False,False,True,False,False,True,11
5207,Renault KWID 1.0 RXT Optional AMT,Kochi,2017,53105,First,22.5,999.0,67.0,5.0,4.41,False,True,False,False,True,False,8
5208,Skoda Rapid 1.5 TDI Elegance,Mumbai,2013,23000,First,21.14,1498.0,103.52,5.0,4.95,False,False,True,False,False,True,12
5212,Volkswagen Vento 1.5 TDI Highline,Hyderabad,2016,34000,First,20.64,1498.0,108.5,5.0,8.45,False,False,True,False,False,True,9
5221,Maruti Ertiga ZDI,Mumbai,2013,75000,First,20.77,1248.0,88.8,7.0,6.55,False,False,True,False,False,True,12
5225,Honda Amaze VX i-DTEC,Pune,2016,138000,First,25.8,1498.0,98.6,5.0,5.15,False,False,True,False,False,True,9
5229,BMW 3 Series 320d,Bangalore,2012,73000,First,22.69,1995.0,190.0,5.0,12.5,False,False,False,False,False,False,13
5230,Ford EcoSport 1.5 Diesel Trend,Kochi,2017,63423,First,23.0,1498.0,98.96,5.0,7.69,False,False,True,False,False,True,8
5233,Maruti Ritz VDI (ABS) BS IV,Hyderabad,2015,75000,First,23.2,1248.0,73.94,5.0,4.9,False,False,True,False,False,True,10
5236,Hyundai Verna 1.6 SX CRDi (O),Chennai,2012,45000,First,22.32,1582.0,126.32,5.0,6.25,False,False,True,False,False,True,13
5243,Hyundai i10 Magna 1.2,Delhi,2010,62000,First,20.36,1197.0,78.9,5.0,2.4,False,True,True,False,True,True,15
5246,Tata Indica V2 eLX,Pune,2017,49000,Second,25.0,1396.0,69.0,5.0,1.6,False,False,True,False,False,True,8
5248,Maruti Swift VDI,Ahmedabad,2013,60000,First,22.9,1248.0,74.0,5.0,4.15,False,False,True,False,False,True,12
5254,Hyundai Elantra 1.6 SX,Pune,2013,170000,First,22.54,1582.0,126.2,5.0,7.5,False,False,True,False,False,True,12
5255,Maruti Ritz ZDi,Hyderabad,2014,60000,First,23.2,1248.0,73.94,5.0,4.35,False,False,True,False,False,True,11
5256,Maruti Vitara Brezza ZDi Plus Dual Tone,Pune,2016,85000,First,24.3,1248.0,88.5,5.0,8.9,False,False,True,False,False,True,9
5258,Honda City i DTEC V,Kolkata,2014,56002,First,26.0,1498.0,98.6,5.0,6.1,False,False,True,False,False,True,11
5259,Renault KWID RXT,Mumbai,2016,8554,First,25.17,799.0,53.3,5.0,3.2,False,True,True,False,True,True,9
5260,Toyota Etios Cross 1.4L VD,Jaipur,2014,62322,First,23.59,1364.0,67.06,5.0,4.9,False,False,True,False,False,True,11
5261,Maruti Alto K10 VXI,Kochi,2015,37929,First,24.07,998.0,67.1,5.0,3.69,False,True,True,False,True,True,10
5262,Tata Tiago 1.2 Revotron XM Option,Chennai,2016,5400,First,23.84,1199.0,84.0,5.0,3.98,False,True,True,False,True,True,9
5263,Hyundai i20 1.4 CRDi Magna,Kolkata,2013,60000,First,21.9,1396.0,90.0,5.0,2.95,False,False,True,False,False,True,12
5265,Maruti Swift VDI,Hyderabad,2015,62000,First,28.4,1248.0,74.0,5.0,6.3,False,False,True,False,False,True,10
5271,Maruti Celerio ZXI Optional AMT,Kochi,2018,12278,First,23.1,998.0,67.04,5.0,5.63,False,True,False,False,True,False,7
5275,Maruti Celerio VXI,Kochi,2015,60586,First,23.1,998.0,67.04,5.0,4.11,False,True,True,False,True,True,10
5277,Maruti Alto 800 LXI,Jaipur,2017,30000,First,22.74,796.0,47.3,5.0,3.1,False,True,True,False,True,True,8
5285,Maruti Celerio VXI,Hyderabad,2017,17000,First,23.1,998.0,67.04,5.0,4.9,False,True,True,False,True,True,8
5290,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2016,29647,First,20.14,1498.0,88.0,5.0,6.3,False,False,True,False,False,True,9
5291,Maruti Baleno RS Petrol,Kochi,2018,43639,First,21.1,998.0,100.0,5.0,8.15,False,True,True,False,True,True,7
5292,Hyundai i10 Magna,Kochi,2012,37333,First,20.36,1197.0,78.9,5.0,3.22,False,True,True,False,True,True,13
